牌面: QhJs4s
牌面类型: 两同花B
SPR: 5.0
位置,手牌,大桶,Draw,FullEV,DLEv,DLEv偏差%
OOP,AdKd,桶5:常规强听牌,OESD,17.86,22.99,+28.7%
OOP,AdKc,桶5:常规强听牌,OESD,17.87,23.00,+28.7%
OOP,AcKd,桶5:常规强听牌,OESD,17.87,23.00,+28.7%
OOP,AcKh,桶5:常规强听牌,OESD,18.12,23.00,+26.9%
OOP,AdKh,桶5:常规强听牌,OESD,18.12,23.00,+26.9%
OOP,AhKc,桶5:常规强听牌,OESD,18.15,23.07,+27.1%
OOP,AhKd,桶5:常规强听牌,OESD,18.15,23.07,+27.1%
OOP,5h4h,桶3:中等成牌,None,18.36,17.30,-5.8%
OOP,Ah4h,桶3:中等成牌,None,18.42,19.98,+8.4%
OOP,AhTh,桶6:弱听牌,Gutshot,20.02,19.53,-2.4%
OOP,JcTc,桶3:中等成牌,None,21.14,29.27,+38.4%
OOP,JdTd,桶3:中等成牌,None,21.14,29.27,+38.4%
OOP,AhKh,桶5:常规强听牌,OESD,22.42,25.17,+12.3%
OOP,AcKs,桶5:常规强听牌,OESD,23.01,27.99,+21.6%
OOP,AdKs,桶5:常规强听牌,OESD,23.01,27.99,+21.6%
OOP,AhKs,桶5:常规强听牌,OESD,23.36,27.86,+19.3%
OOP,KcJc,桶3:中等成牌,None,24.01,32.20,+34.1%
OOP,KdJd,桶3:中等成牌,None,24.01,32.20,+34.1%
OOP,AsKc,桶5:常规强听牌,OESD,24.47,26.74,+9.3%
OOP,AsKd,桶5:常规强听牌,OESD,24.47,26.74,+9.3%
OOP,AsKh,桶5:常规强听牌,OESD,24.75,26.78,+8.2%
OOP,8s5s,桶5:常规强听牌,FlushDraw,25.46,21.73,-14.7%
OOP,7s5s,桶5:常规强听牌,FlushDraw,25.53,21.14,-17.2%
OOP,JhTh,桶3:中等成牌,None,25.56,30.81,+20.5%
OOP,8s6s,桶5:常规强听牌,FlushDraw,25.94,22.06,-15.0%
OOP,9s6s,桶5:常规强听牌,FlushDraw,26.00,22.26,-14.4%
OOP,KcTc,桶5:常规强听牌,OESD,26.20,23.13,-11.7%
OOP,KdTd,桶5:常规强听牌,OESD,26.20,23.13,-11.7%
OOP,AcJh,桶3:中等成牌,None,26.34,34.21,+29.9%
OOP,AdJh,桶3:中等成牌,None,26.34,34.21,+29.9%
OOP,8s7s,桶5:常规强听牌,FlushDraw,26.35,22.44,-14.8%
OOP,AcJc,桶3:中等成牌,None,26.36,34.43,+30.6%
OOP,AdJc,桶3:中等成牌,None,26.36,34.43,+30.6%
OOP,AcJd,桶3:中等成牌,None,26.36,34.43,+30.6%
OOP,AdJd,桶3:中等成牌,None,26.36,34.43,+30.6%
OOP,7s6s,桶5:常规强听牌,FlushDraw,26.40,21.58,-18.3%
OOP,9s7s,桶5:常规强听牌,FlushDraw,26.40,22.67,-14.1%
OOP,6s5s,桶5:常规强听牌,FlushDraw,26.59,21.75,-18.2%
OOP,AhJc,桶3:中等成牌,None,26.62,34.52,+29.7%
OOP,AhJd,桶3:中等成牌,None,26.62,34.52,+29.7%
OOP,KhJh,桶3:中等成牌,None,28.69,33.91,+18.2%
OOP,KhTh,桶5:常规强听牌,OESD,30.03,26.12,-13.0%
OOP,AhJh,桶3:中等成牌,None,31.25,36.20,+15.8%
OOP,AsJh,桶3:中等成牌,None,33.04,37.62,+13.9%
OOP,AsJc,桶3:中等成牌,None,33.08,37.74,+14.1%
OOP,AsJd,桶3:中等成牌,None,33.08,37.74,+14.1%
OOP,9s8s,桶4:超强听牌,FDPlusSD,33.98,30.82,-9.3%
OOP,QcTc,桶3:中等成牌,None,35.10,38.96,+11.0%
OOP,QdTd,桶3:中等成牌,None,35.10,38.96,+11.0%
OOP,As8s,桶5:常规强听牌,FlushDraw,39.19,34.91,-10.9%
OOP,As9s,桶5:常规强听牌,FlushDraw,39.75,34.95,-12.1%
OOP,As5s,桶5:常规强听牌,FlushDraw,40.42,34.91,-13.6%
OOP,KcQc,桶2:中等顶对,None,40.82,43.20,+5.8%
OOP,KdQc,桶2:中等顶对,None,40.82,43.20,+5.8%
OOP,KcQd,桶2:中等顶对,None,40.82,43.20,+5.8%
OOP,KdQd,桶2:中等顶对,None,40.82,43.20,+5.8%
OOP,KhQc,桶2:中等顶对,None,40.94,43.23,+5.6%
OOP,KhQd,桶2:中等顶对,None,40.94,43.23,+5.6%
OOP,Ks9s,桶4:超强听牌,FDPlusSD,41.93,36.73,-12.4%
OOP,KsQc,桶2:中等顶对,None,44.94,45.74,+1.8%
OOP,KsQd,桶2:中等顶对,None,44.94,45.74,+1.8%
OOP,KcQs,桶2:中等顶对,None,45.29,45.34,+0.1%
OOP,KdQs,桶2:中等顶对,None,45.29,45.34,+0.1%
OOP,KhQs,桶2:中等顶对,None,45.41,45.40,-0.0%
OOP,AcQc,桶2:中等顶对,None,49.87,47.78,-4.2%
OOP,AdQc,桶2:中等顶对,None,49.87,47.78,-4.2%
OOP,AcQd,桶2:中等顶对,None,49.87,47.78,-4.2%
OOP,AdQd,桶2:中等顶对,None,49.87,47.78,-4.2%
OOP,AhQc,桶2:中等顶对,None,50.11,47.89,-4.4%
OOP,AhQd,桶2:中等顶对,None,50.11,47.89,-4.4%
OOP,AsTs,桶4:超强听牌,FDPlusSD,50.94,43.06,-15.5%
OOP,AsKs,桶4:超强听牌,FDPlusSD,53.13,46.88,-11.8%
OOP,AcQs,桶2:中等顶对,None,54.79,50.28,-8.2%
OOP,AdQs,桶2:中等顶对,None,54.79,50.28,-8.2%
OOP,AdAc,桶1:超强成牌,None,54.91,49.82,-9.3%
OOP,KsTs,桶4:超强听牌,FDPlusSD,55.03,44.35,-19.4%
OOP,AhQs,桶2:中等顶对,None,55.08,50.42,-8.5%
OOP,AhAc,桶1:超强成牌,None,55.20,50.25,-9.0%
OOP,AhAd,桶1:超强成牌,None,55.20,50.25,-9.0%
OOP,KdKc,桶1:超强成牌,None,55.31,50.64,-8.4%
OOP,KhKc,桶1:超强成牌,None,55.38,50.62,-8.6%
OOP,KhKd,桶1:超强成牌,None,55.38,50.62,-8.6%
OOP,AsQc,桶2:中等顶对,None,55.86,50.53,-9.5%
OOP,AsQd,桶2:中等顶对,None,55.86,50.53,-9.5%
OOP,KsKc,桶1:超强成牌,None,59.38,52.48,-11.6%
OOP,KsKd,桶1:超强成牌,None,59.38,52.48,-11.6%
OOP,KsKh,桶1:超强成牌,None,59.48,52.48,-11.8%
OOP,AsAc,桶1:超强成牌,None,61.09,52.44,-14.2%
OOP,AsAd,桶1:超强成牌,None,61.09,52.44,-14.2%
OOP,AsAh,桶1:超强成牌,None,61.45,52.85,-14.0%
OOP,QsTs,桶4:超强听牌,FlushDraw,62.75,55.68,-11.3%
OOP,QcJc,桶1:超强成牌,None,67.95,57.88,-14.8%
OOP,QdJd,桶1:超强成牌,None,67.95,57.88,-14.8%
OOP,KsQs,桶4:超强听牌,FlushDraw,68.66,59.05,-14.0%
OOP,AsQs,桶4:超强听牌,FlushDraw,81.15,64.07,-21.0%
OOP,QdQc,桶1:超强成牌,None,92.19,74.82,-18.8%
OOP,JdJc,桶1:超强成牌,None,92.33,72.50,-21.5%
OOP,JhJc,桶1:超强成牌,None,92.85,73.14,-21.2%
OOP,JhJd,桶1:超强成牌,None,92.85,73.14,-21.2%
OOP,QsQc,桶1:超强成牌,None,95.51,77.00,-19.4%
OOP,QsQd,桶1:超强成牌,None,95.51,77.00,-19.4%
IP,7c6c,桶7:纯空气,None,2.46,3.55,+44.4%
IP,8c6c,桶7:纯空气,None,2.46,4.32,+75.5%
IP,7d6d,桶7:纯空气,None,2.46,3.55,+44.4%
IP,8d6d,桶7:纯空气,None,2.46,4.32,+75.5%
IP,8c7c,桶7:纯空气,None,2.53,4.70,+85.9%
IP,8d7d,桶7:纯空气,None,2.53,4.70,+85.9%
IP,9c6c,桶7:纯空气,None,2.96,5.40,+82.5%
IP,9d6d,桶7:纯空气,None,2.96,5.40,+82.5%
IP,7c5c,桶7:纯空气,None,2.97,4.16,+40.1%
IP,7d5d,桶7:纯空气,None,2.97,4.16,+40.1%
IP,9c7c,桶7:纯空气,None,3.05,5.82,+90.7%
IP,9d7d,桶7:纯空气,None,3.05,5.82,+90.7%
IP,6c5c,桶7:纯空气,None,3.58,4.04,+12.7%
IP,6d5d,桶7:纯空气,None,3.58,4.04,+12.7%
IP,Tc7c,桶7:纯空气,None,4.16,6.98,+67.7%
IP,Td7d,桶7:纯空气,None,4.16,6.98,+67.7%
IP,8h7h,桶6:弱听牌,None,4.25,5.47,+28.6%
IP,8h6h,桶6:弱听牌,None,4.28,5.11,+19.4%
IP,7h6h,桶6:弱听牌,None,4.37,4.23,-3.3%
IP,Ac6c,桶7:纯空气,None,4.38,7.49,+71.1%
IP,Ad6d,桶7:纯空气,None,4.38,7.49,+71.1%
IP,Ac7c,桶7:纯空气,None,4.43,7.76,+75.1%
IP,Ad7d,桶7:纯空气,None,4.43,7.76,+75.1%
IP,9h6h,桶6:弱听牌,None,4.60,6.17,+34.2%
IP,9h7h,桶6:弱听牌,None,4.62,6.58,+42.4%
IP,5c3c,桶7:纯空气,None,4.68,5.26,+12.5%
IP,5d3d,桶7:纯空气,None,4.68,5.26,+12.5%
IP,Kc6c,桶7:纯空气,None,4.85,7.31,+50.7%
IP,Kd6d,桶7:纯空气,None,4.85,7.31,+50.7%
IP,Kc7c,桶7:纯空气,None,4.85,7.54,+55.5%
IP,Kd7d,桶7:纯空气,None,4.85,7.54,+55.5%
IP,7h5h,桶6:弱听牌,None,4.94,4.91,-0.6%
IP,Ac8c,桶7:纯空气,None,5.09,8.41,+65.2%
IP,Ad8d,桶7:纯空气,None,5.09,8.41,+65.2%
IP,Kc8c,桶7:纯空气,None,5.12,7.76,+51.5%
IP,Kd8d,桶7:纯空气,None,5.12,7.76,+51.5%
IP,6d6c,桶3:中等成牌,None,5.14,7.31,+42.2%
IP,5d5c,桶3:中等成牌,None,5.16,6.56,+27.2%
IP,Ac5c,桶7:纯空气,None,5.32,7.72,+45.1%
IP,Ad5d,桶7:纯空气,None,5.32,7.72,+45.1%
IP,Kc5c,桶7:纯空气,None,5.42,7.32,+35.0%
IP,Kd5d,桶7:纯空气,None,5.42,7.32,+35.0%
IP,5h5c,桶3:中等成牌,None,5.53,6.79,+22.7%
IP,5h5d,桶3:中等成牌,None,5.53,6.79,+22.7%
IP,6h6c,桶3:中等成牌,None,5.62,7.41,+31.8%
IP,6h6d,桶3:中等成牌,None,5.62,7.41,+31.8%
IP,6h5h,桶6:弱听牌,None,5.66,4.79,-15.3%
IP,Th7h,桶6:弱听牌,None,5.71,7.62,+33.4%
IP,Ac2c,桶7:纯空气,None,5.73,8.01,+39.7%
IP,Ad2d,桶7:纯空气,None,5.73,8.01,+39.7%
IP,Ac3c,桶7:纯空气,None,5.74,8.02,+39.7%
IP,Ad3d,桶7:纯空气,None,5.74,8.02,+39.7%
IP,Ac9c,桶7:纯空气,None,5.82,9.03,+55.2%
IP,Ad9d,桶7:纯空气,None,5.82,9.03,+55.2%
IP,2d2c,桶3:中等成牌,None,6.01,7.44,+23.9%
IP,3d3c,桶3:中等成牌,None,6.06,7.46,+23.2%
IP,2h2c,桶3:中等成牌,None,6.10,7.47,+22.4%
IP,2h2d,桶3:中等成牌,None,6.10,7.47,+22.4%
IP,3h3c,桶3:中等成牌,None,6.14,7.49,+21.9%
IP,3h3d,桶3:中等成牌,None,6.14,7.49,+21.9%
IP,7d7c,桶3:中等成牌,None,6.36,9.20,+44.6%
IP,5h3h,桶6:弱听牌,None,6.43,5.93,-7.8%
IP,Ah7h,桶6:弱听牌,None,6.64,8.65,+30.3%
IP,Ah6h,桶6:弱听牌,None,6.70,8.41,+25.6%
IP,9c8c,桶6:弱听牌,Gutshot,6.70,7.66,+14.3%
IP,9d8d,桶6:弱听牌,Gutshot,6.70,7.66,+14.3%
IP,5s5c,桶3:中等成牌,None,6.78,8.32,+22.7%
IP,5s5d,桶3:中等成牌,None,6.78,8.32,+22.7%
IP,Kh7h,桶6:弱听牌,None,6.78,8.29,+22.2%
IP,7h7c,桶3:中等成牌,None,6.86,9.28,+35.2%
IP,7h7d,桶3:中等成牌,None,6.86,9.28,+35.2%
IP,Kh8h,桶6:弱听牌,None,6.97,8.60,+23.4%
IP,Kh6h,桶6:弱听牌,None,6.98,8.08,+15.8%
IP,6s6c,桶3:中等成牌,None,7.01,9.09,+29.7%
IP,6s6d,桶3:中等成牌,None,7.01,9.09,+29.7%
IP,2s2c,桶3:中等成牌,None,7.13,7.92,+11.1%
IP,2s2d,桶3:中等成牌,None,7.13,7.92,+11.1%
IP,3s3c,桶3:中等成牌,None,7.17,7.94,+10.8%
IP,3s3d,桶3:中等成牌,None,7.17,7.94,+10.8%
IP,2s2h,桶3:中等成牌,None,7.21,7.95,+10.2%
IP,Ah8h,桶6:弱听牌,None,7.22,9.40,+30.1%
IP,3s3h,桶3:中等成牌,None,7.25,7.96,+9.8%
IP,5s5h,桶3:中等成牌,None,7.35,8.49,+15.5%
IP,Kh5h,桶6:弱听牌,None,7.54,8.12,+7.7%
IP,6s6h,桶3:中等成牌,None,7.58,9.18,+21.1%
IP,8d8c,桶3:中等成牌,None,7.70,11.63,+51.1%
IP,Ah5h,桶6:弱听牌,None,7.78,8.62,+10.8%
IP,Ah2h,桶6:弱听牌,None,7.92,8.87,+12.0%
IP,Ah3h,桶6:弱听牌,None,7.92,8.88,+12.1%
IP,Ah9h,桶6:弱听牌,None,7.97,10.12,+27.0%
IP,8h8c,桶3:中等成牌,None,8.23,11.68,+41.9%
IP,8h8d,桶3:中等成牌,None,8.23,11.68,+41.9%
IP,9h8h,桶6:弱听牌,Gutshot,8.37,8.42,+0.6%
IP,7s7c,桶3:中等成牌,None,8.40,11.22,+33.5%
IP,7s7d,桶3:中等成牌,None,8.40,11.22,+33.5%
IP,7s7h,桶3:中等成牌,None,8.83,11.31,+28.1%
IP,Ac4c,桶3:中等成牌,None,9.11,11.85,+30.1%
IP,Ad4d,桶3:中等成牌,None,9.11,11.85,+30.1%
IP,8s8c,桶3:中等成牌,None,9.67,14.29,+47.8%
IP,8s8d,桶3:中等成牌,None,9.67,14.29,+47.8%
IP,Kc9c,桶6:弱听牌,Gutshot,9.93,9.98,+0.5%
IP,Kd9d,桶6:弱听牌,Gutshot,9.93,9.98,+0.5%
IP,9d9c,桶3:中等成牌,None,9.97,14.55,+45.9%
IP,Tc8c,桶6:弱听牌,Gutshot,10.00,8.90,-11.0%
IP,Td8d,桶6:弱听牌,Gutshot,10.00,8.90,-11.0%
IP,8s8h,桶3:中等成牌,None,10.16,14.37,+41.4%
IP,9h9c,桶3:中等成牌,None,10.33,14.65,+41.8%
IP,9h9d,桶3:中等成牌,None,10.33,14.65,+41.8%
IP,6c4c,桶3:中等成牌,None,10.51,10.06,-4.3%
IP,6d4d,桶3:中等成牌,None,10.51,10.06,-4.3%
IP,5c4c,桶3:中等成牌,None,10.98,10.07,-8.3%
IP,5d4d,桶3:中等成牌,None,10.98,10.07,-8.3%
IP,AdTc,桶6:弱听牌,Gutshot,11.03,12.26,+11.2%
IP,AcTd,桶6:弱听牌,Gutshot,11.03,12.26,+11.2%
IP,AcTh,桶6:弱听牌,Gutshot,11.08,12.34,+11.4%
IP,AdTh,桶6:弱听牌,Gutshot,11.08,12.34,+11.4%
IP,AcTc,桶6:弱听牌,Gutshot,11.14,12.34,+10.8%
IP,AdTd,桶6:弱听牌,Gutshot,11.14,12.34,+10.8%
IP,AhTc,桶6:弱听牌,Gutshot,11.62,12.32,+6.0%
IP,AhTd,桶6:弱听牌,Gutshot,11.62,12.32,+6.0%
IP,9s9c,桶3:中等成牌,None,11.77,17.27,+46.7%
IP,9s9d,桶3:中等成牌,None,11.77,17.27,+46.7%
IP,9s9h,桶3:中等成牌,None,12.10,17.38,+43.6%
IP,AcTs,桶6:弱听牌,Gutshot,13.58,14.14,+4.2%
IP,AdTs,桶6:弱听牌,Gutshot,13.58,14.14,+4.2%
IP,Kh9h,桶6:弱听牌,Gutshot,13.61,11.10,-18.5%
IP,Th8h,桶6:弱听牌,Gutshot,13.68,9.53,-30.4%
IP,ThTc,桶3:中等成牌,None,13.92,21.67,+55.7%
IP,ThTd,桶3:中等成牌,None,13.92,21.67,+55.7%
IP,TdTc,桶3:中等成牌,None,14.04,21.79,+55.2%
IP,AhTs,桶6:弱听牌,Gutshot,14.12,14.21,+0.7%
IP,Ah4h,桶3:中等成牌,None,15.19,14.48,-4.7%
IP,AhTh,桶6:弱听牌,Gutshot,15.68,14.39,-8.3%
IP,6h4h,桶3:中等成牌,None,16.06,12.48,-22.3%
IP,TsTh,桶3:中等成牌,None,16.44,23.38,+42.2%
IP,5h4h,桶3:中等成牌,None,16.48,12.46,-24.4%
IP,TsTc,桶3:中等成牌,None,16.50,23.47,+42.2%
IP,TsTd,桶3:中等成牌,None,16.50,23.47,+42.2%
IP,AdKc,桶5:常规强听牌,OESD,17.50,16.87,-3.6%
IP,AcKd,桶5:常规强听牌,OESD,17.50,16.87,-3.6%
IP,AcKh,桶5:常规强听牌,OESD,17.83,17.14,-3.9%
IP,AdKh,桶5:常规强听牌,OESD,17.83,17.14,-3.9%
IP,AhKc,桶5:常规强听牌,OESD,17.93,17.13,-4.5%
IP,AhKd,桶5:常规强听牌,OESD,17.93,17.13,-4.5%
IP,Jc9c,桶3:中等成牌,None,18.14,23.64,+30.3%
IP,Jd9d,桶3:中等成牌,None,18.14,23.64,+30.3%
IP,AsTc,桶6:弱听牌,Gutshot,18.15,15.90,-12.4%
IP,AsTd,桶6:弱听牌,Gutshot,18.15,15.90,-12.4%
IP,AsTh,桶6:弱听牌,Gutshot,18.30,15.94,-12.9%
IP,Jc8c,桶3:中等成牌,None,18.42,23.30,+26.5%
IP,Jd8d,桶3:中等成牌,None,18.42,23.30,+26.5%
IP,JcTc,桶3:中等成牌,None,19.91,25.87,+29.9%
IP,JdTd,桶3:中等成牌,None,19.91,25.87,+29.9%
IP,KcJh,桶3:中等成牌,None,20.26,27.72,+36.8%
IP,KdJh,桶3:中等成牌,None,20.26,27.72,+36.8%
IP,KdJc,桶3:中等成牌,None,20.35,28.01,+37.6%
IP,KcJd,桶3:中等成牌,None,20.35,28.01,+37.6%
IP,KcJc,桶3:中等成牌,None,20.39,27.99,+37.3%
IP,KdJd,桶3:中等成牌,None,20.39,27.99,+37.3%
IP,KhJc,桶3:中等成牌,None,20.63,28.18,+36.6%
IP,KhJd,桶3:中等成牌,None,20.63,28.18,+36.6%
IP,Tc9c,桶5:常规强听牌,OESD,21.54,15.07,-30.1%
IP,Td9d,桶5:常规强听牌,OESD,21.54,15.07,-30.1%
IP,AcKs,桶5:常规强听牌,OESD,22.92,20.15,-12.1%
IP,AdKs,桶5:常规强听牌,OESD,22.92,20.15,-12.1%
IP,7s6s,桶5:常规强听牌,FlushDraw,23.31,17.63,-24.4%
IP,AhKs,桶5:常规强听牌,OESD,23.32,20.18,-13.5%
IP,8s6s,桶5:常规强听牌,FlushDraw,23.56,18.03,-23.5%
IP,8s7s,桶5:常规强听牌,FlushDraw,23.60,18.18,-22.9%
IP,AcJh,桶3:中等成牌,None,23.73,29.76,+25.4%
IP,AdJh,桶3:中等成牌,None,23.73,29.76,+25.4%
IP,AcJc,桶3:中等成牌,None,23.84,30.01,+25.9%
IP,AdJc,桶3:中等成牌,None,23.84,30.01,+25.9%
IP,AcJd,桶3:中等成牌,None,23.84,30.01,+25.9%
IP,AdJd,桶3:中等成牌,None,23.84,30.01,+25.9%
IP,7s5s,桶5:常规强听牌,FlushDraw,24.03,17.62,-26.7%
IP,AhJc,桶3:中等成牌,None,24.13,30.16,+25.0%
IP,AhJd,桶3:中等成牌,None,24.13,30.16,+25.0%
IP,Jh9h,桶3:中等成牌,None,24.33,25.25,+3.8%
IP,Jh8h,桶3:中等成牌,None,24.50,24.87,+1.5%
IP,9s7s,桶5:常规强听牌,FlushDraw,24.52,19.01,-22.5%
IP,9s6s,桶5:常规强听牌,FlushDraw,24.55,18.86,-23.2%
IP,AsKc,桶5:常规强听牌,OESD,24.74,20.52,-17.1%
IP,AsKd,桶5:常规强听牌,OESD,24.74,20.52,-17.1%
IP,AsKh,桶5:常规强听牌,OESD,25.09,20.77,-17.2%
IP,KsJh,桶3:中等成牌,None,25.55,31.09,+21.7%
IP,KsJc,桶3:中等成牌,None,25.63,31.55,+23.1%
IP,KsJd,桶3:中等成牌,None,25.63,31.55,+23.1%
IP,5s3s,桶5:常规强听牌,FlushDraw,25.65,17.01,-33.7%
IP,6s5s,桶5:常规强听牌,FlushDraw,25.74,17.93,-30.3%
IP,Th9h,桶5:常规强听牌,OESD,25.86,17.21,-33.4%
IP,JhTh,桶3:中等成牌,None,25.99,27.25,+4.8%
IP,KcTc,桶5:常规强听牌,OESD,26.06,19.11,-26.7%
IP,KdTd,桶5:常规强听牌,OESD,26.06,19.11,-26.7%
IP,Ts7s,桶5:常规强听牌,FlushDraw,26.90,20.41,-24.1%
IP,KhJh,桶3:中等成牌,None,26.95,30.62,+13.6%
IP,Qc9c,桶3:中等成牌,None,28.23,31.88,+12.9%
IP,Qd9d,桶3:中等成牌,None,28.23,31.88,+12.9%
IP,Qc8c,桶3:中等成牌,None,28.36,31.53,+11.2%
IP,Qd8d,桶3:中等成牌,None,28.36,31.53,+11.2%
IP,AhJh,桶3:中等成牌,None,30.07,31.87,+6.0%
IP,Ks7s,桶5:常规强听牌,FlushDraw,30.16,23.13,-23.3%
IP,KhTh,桶5:常规强听牌,OESD,30.39,21.12,-30.5%
IP,Ks6s,桶5:常规强听牌,FlushDraw,30.44,22.97,-24.5%
IP,QcTc,桶3:中等成牌,None,30.45,33.82,+11.1%
IP,QdTd,桶3:中等成牌,None,30.45,33.82,+11.1%
IP,Ks8s,桶5:常规强听牌,FlushDraw,31.25,23.96,-23.3%
IP,AsJh,桶3:中等成牌,None,31.51,33.71,+7.0%
IP,AsJc,桶3:中等成牌,None,31.60,34.13,+8.0%
IP,AsJd,桶3:中等成牌,None,31.60,34.13,+8.0%
IP,Ks5s,桶5:常规强听牌,FlushDraw,32.23,23.57,-26.9%
IP,As7s,桶5:常规强听牌,FlushDraw,34.95,27.70,-20.7%
